recall,precision,mode,quantity,unit,lead_days
0.3181818181818182,0.3888888888888889,strict3x3,pn,CPP,1
0.3181818181818182,0.39622641509433965,strict3x3,pn,CPP,1
0.30303030303030304,0.38461538461538464,strict3x3,pn,CPP,1
0.30303030303030304,0.39215686274509803,strict3x3,pn,CPP,1
0.30303030303030304,0.4,strict3x3,pn,CPP,1
0.30303030303030304,0.40816326530612246,strict3x3,pn,CPP,1
0.2878787878787879,0.3958333333333333,strict3x3,pn,CPP,1
0.2878787878787879,0.40425531914893614,strict3x3,pn,CPP,1
0.2727272727272727,0.391304347826087,strict3x3,pn,CPP,1
0.2727272727272727,0.4,strict3x3,pn,CPP,1
0.2727272727272727,0.4090909090909091,strict3x3,pn,CPP,1
0.2727272727272727,0.4186046511627907,strict3x3,pn,CPP,1
0.25757575757575757,0.40476190476190477,strict3x3,pn,CPP,1
0.24242424242424243,0.3902439024390244,strict3x3,pn,CPP,1
0.24242424242424243,0.4,strict3x3,pn,CPP,1
0.24242424242424243,0.41025641025641024,strict3x3,pn,CPP,1
0.24242424242424243,0.42105263157894735,strict3x3,pn,CPP,1
0.24242424242424243,0.43243243243243246,strict3x3,pn,CPP,1
0.22727272727272727,0.4166666666666667,strict3x3,pn,CPP,1
0.21212121212121213,0.4,strict3x3,pn,CPP,1
0.21212121212121213,0.4117647058823529,strict3x3,pn,CPP,1
0.21212121212121213,0.42424242424242425,strict3x3,pn,CPP,1
0.21212121212121213,0.4375,strict3x3,pn,CPP,1
0.19696969696969696,0.41935483870967744,strict3x3,pn,CPP,1
0.18181818181818182,0.4,strict3x3,pn,CPP,1
0.16666666666666666,0.3793103448275862,strict3x3,pn,CPP,1
0.15151515151515152,0.35714285714285715,strict3x3,pn,CPP,1
0.15151515151515152,0.37037037037037035,strict3x3,pn,CPP,1
0.15151515151515152,0.38461538461538464,strict3x3,pn,CPP,1
0.15151515151515152,0.4,strict3x3,pn,CPP,1
0.15151515151515152,0.4166666666666667,strict3x3,pn,CPP,1
0.13636363636363635,0.391304347826087,strict3x3,pn,CPP,1
0.13636363636363635,0.4090909090909091,strict3x3,pn,CPP,1
0.13636363636363635,0.42857142857142855,strict3x3,pn,CPP,1
0.13636363636363635,0.45,strict3x3,pn,CPP,1
0.12121212121212122,0.42105263157894735,strict3x3,pn,CPP,1
0.12121212121212122,0.4444444444444444,strict3x3,pn,CPP,1
0.12121212121212122,0.47058823529411764,strict3x3,pn,CPP,1
0.12121212121212122,0.5,strict3x3,pn,CPP,1
0.12121212121212122,0.5333333333333333,strict3x3,pn,CPP,1
0.10606060606060606,0.5,strict3x3,pn,CPP,1
0.09090909090909091,0.46153846153846156,strict3x3,pn,CPP,1
0.09090909090909091,0.5,strict3x3,pn,CPP,1
0.07575757575757576,0.45454545454545453,strict3x3,pn,CPP,1
0.06060606060606061,0.4,strict3x3,pn,CPP,1
0.045454545454545456,0.3333333333333333,strict3x3,pn,CPP,1
0.030303030303030304,0.25,strict3x3,pn,CPP,1
0.030303030303030304,0.2857142857142857,strict3x3,pn,CPP,1
0.030303030303030304,0.3333333333333333,strict3x3,pn,CPP,1
0.030303030303030304,0.4,strict3x3,pn,CPP,1
0.015151515151515152,0.25,strict3x3,pn,CPP,1
0.015151515151515152,0.3333333333333333,strict3x3,pn,CPP,1
0.015151515151515152,0.5,strict3x3,pn,CPP,1
0.0,0.0,strict3x3,pn,CPP,1
0.0,1.0,strict3x3,pn,CPP,1
1.0,0.4591194968553459,strict3x3,pn,CPP,2
0.9863013698630136,0.45569620253164556,strict3x3,pn,CPP,2
0.9726027397260274,0.45222929936305734,strict3x3,pn,CPP,2
0.958904109589041,0.44871794871794873,strict3x3,pn,CPP,2
0.9452054794520548,0.44516129032258067,strict3x3,pn,CPP,2
0.9452054794520548,0.44805194805194803,strict3x3,pn,CPP,2
0.9315068493150684,0.4444444444444444,strict3x3,pn,CPP,2
0.9178082191780822,0.4407894736842105,strict3x3,pn,CPP,2
0.9178082191780822,0.44370860927152317,strict3x3,pn,CPP,2
0.9178082191780822,0.44666666666666666,strict3x3,pn,CPP,2
0.9041095890410958,0.4429530201342282,strict3x3,pn,CPP,2
0.8904109589041096,0.4391891891891892,strict3x3,pn,CPP,2
0.8904109589041096,0.4421768707482993,strict3x3,pn,CPP,2
0.8767123287671232,0.4383561643835616,strict3x3,pn,CPP,2
0.8767123287671232,0.4413793103448276,strict3x3,pn,CPP,2
0.863013698630137,0.4375,strict3x3,pn,CPP,2
0.8493150684931506,0.43356643356643354,strict3x3,pn,CPP,2
0.8356164383561644,0.4295774647887324,strict3x3,pn,CPP,2
0.8356164383561644,0.4326241134751773,strict3x3,pn,CPP,2
