prediction_point,hits,false_alarms,misses,correct_negatives,total,accuracy,POD,FAR,POFD,BS,miss_rate,FOR,precision,recall,F1,MCC,mode,quantity,unit,lead_days
0.6,67,89,4,0,160,0.41875,0.9436619718309859,0.5705128205128205,1.0,2.1971830985915495,0.056338028169014086,1.0,0.42948717948717946,0.9436619718309859,0.5903083700440528,-0.17928069431155982,strict3x3,pn,CPP,0
0.61,67,89,4,0,160,0.41875,0.9436619718309859,0.5705128205128205,1.0,2.1971830985915495,0.056338028169014086,1.0,0.42948717948717946,0.9436619718309859,0.5903083700440528,-0.17928069431155982,strict3x3,pn,CPP,0
0.62,67,89,4,0,160,0.41875,0.9436619718309859,0.5705128205128205,1.0,2.1971830985915495,0.056338028169014086,1.0,0.42948717948717946,0.9436619718309859,0.5903083700440528,-0.17928069431155982,strict3x3,pn,CPP,0
0.63,67,89,4,0,160,0.41875,0.9436619718309859,0.5705128205128205,1.0,2.1971830985915495,0.056338028169014086,1.0,0.42948717948717946,0.9436619718309859,0.5903083700440528,-0.17928069431155982,strict3x3,pn,CPP,0
0.64,67,89,4,0,160,0.41875,0.9436619718309859,0.5705128205128205,1.0,2.1971830985915495,0.056338028169014086,1.0,0.42948717948717946,0.9436619718309859,0.5903083700440528,-0.17928069431155982,strict3x3,pn,CPP,0
0.65,67,89,4,0,160,0.41875,0.9436619718309859,0.5705128205128205,1.0,2.1971830985915495,0.056338028169014086,1.0,0.42948717948717946,0.9436619718309859,0.5903083700440528,-0.17928069431155982,strict3x3,pn,CPP,0
0.66,67,89,4,0,160,0.41875,0.9436619718309859,0.5705128205128205,1.0,2.1971830985915495,0.056338028169014086,1.0,0.42948717948717946,0.9436619718309859,0.5903083700440528,-0.17928069431155982,strict3x3,pn,CPP,0
0.67,67,89,4,0,160,0.41875,0.9436619718309859,0.5705128205128205,1.0,2.1971830985915495,0.056338028169014086,1.0,0.42948717948717946,0.9436619718309859,0.5903083700440528,-0.17928069431155982,strict3x3,pn,CPP,0
0.68,66,88,5,1,160,0.41875,0.9295774647887324,0.5714285714285714,0.9887640449438202,2.1690140845070425,0.07042253521126761,0.8333333333333334,0.42857142857142855,0.9295774647887324,0.5866666666666667,-0.15477878704756834,strict3x3,pn,CPP,0
0.69,66,88,5,1,160,0.41875,0.9295774647887324,0.5714285714285714,0.9887640449438202,2.1690140845070425,0.07042253521126761,0.8333333333333334,0.42857142857142855,0.9295774647887324,0.5866666666666667,-0.15477878704756834,strict3x3,pn,CPP,0
0.7,66,88,5,1,160,0.41875,0.9295774647887324,0.5714285714285714,0.9887640449438202,2.1690140845070425,0.07042253521126761,0.8333333333333334,0.42857142857142855,0.9295774647887324,0.5866666666666667,-0.15477878704756834,strict3x3,pn,CPP,0
0.71,66,88,5,1,160,0.41875,0.9295774647887324,0.5714285714285714,0.9887640449438202,2.1690140845070425,0.07042253521126761,0.8333333333333334,0.42857142857142855,0.9295774647887324,0.5866666666666667,-0.15477878704756834,strict3x3,pn,CPP,0
0.72,66,88,5,1,160,0.41875,0.9295774647887324,0.5714285714285714,0.9887640449438202,2.1690140845070425,0.07042253521126761,0.8333333333333334,0.42857142857142855,0.9295774647887324,0.5866666666666667,-0.15477878704756834,strict3x3,pn,CPP,0
0.73,66,88,5,1,160,0.41875,0.9295774647887324,0.5714285714285714,0.9887640449438202,2.1690140845070425,0.07042253521126761,0.8333333333333334,0.42857142857142855,0.9295774647887324,0.5866666666666667,-0.15477878704756834,strict3x3,pn,CPP,0
0.74,66,88,5,1,160,0.41875,0.9295774647887324,0.5714285714285714,0.9887640449438202,2.1690140845070425,0.07042253521126761,0.8333333333333334,0.42857142857142855,0.9295774647887324,0.5866666666666667,-0.15477878704756834,strict3x3,pn,CPP,0
0.75,66,87,5,2,160,0.425,0.9295774647887324,0.5686274509803921,0.9775280898876404,2.1549295774647885,0.07042253521126761,0.7142857142857143,0.43137254901960786,0.9295774647887324,0.5892857142857144,-0.11647258528606844,strict3x3,pn,CPP,0
0.76,65,87,6,2,160,0.41875,0.9154929577464789,0.5723684210526315,0.9775280898876404,2.140845070422535,0.08450704225352113,0.75,0.4276315789473684,0.9154929577464789,0.5829596412556054,-0.14141487756999832,strict3x3,pn,CPP,0
0.77,63,87,8,2,160,0.40625,0.8873239436619719,0.58,0.9775280898876404,2.112676056338028,0.11267605633802817,0.8,0.42,0.8873239436619719,0.5701357466063348,-0.18514204159443115,strict3x3,pn,CPP,0
0.78,63,87,8,2,160,0.40625,0.8873239436619719,0.58,0.9775280898876404,2.112676056338028,0.11267605633802817,0.8,0.42,0.8873239436619719,0.5701357466063348,-0.18514204159443115,strict3x3,pn,CPP,0
0.79,63,87,8,2,160,0.40625,0.8873239436619719,0.58,0.9775280898876404,2.112676056338028,0.11267605633802817,0.8,0.42,0.8873239436619719,0.5701357466063348,-0.18514204159443115,strict3x3,pn,CPP,0
0.8,63,86,8,3,160,0.4125,0.8873239436619719,0.5771812080536913,0.9662921348314607,2.0985915492957745,0.11267605633802817,0.7272727272727273,0.4228187919463087,0.8873239436619719,0.5727272727272728,-0.15505539838122315,strict3x3,pn,CPP,0
0.81,63,85,8,4,160,0.41875,0.8873239436619719,0.5743243243243243,0.9550561797752809,2.084507042253521,0.11267605633802817,0.6666666666666666,0.42567567567567566,0.8873239436619719,0.5753424657534247,-0.12776094357424783,strict3x3,pn,CPP,0
0.82,63,85,8,4,160,0.41875,0.8873239436619719,0.5743243243243243,0.9550561797752809,2.084507042253521,0.11267605633802817,0.6666666666666666,0.42567567567567566,0.8873239436619719,0.5753424657534247,-0.12776094357424783,strict3x3,pn,CPP,0
